"G1","G2","Score","DifferenceinPotential","ActualPotential","ConstRatio","MeanPotPoints","ConstDiffmax","ConstDiffmean"
"ESSFdc 3 /102","ESSFxv 1 /02",14.89,29.35875,0.507174181462085,0.7,44.220625,0.747198641765705,0.663279295577573
"ESSFdc 3 /102","ESSFmw 1 /102.1",13.6386495726496,47.69125,0.285978026842441,0.461538461538462,45.395625,0.803027103458566,0.699560264394431
"ESSFdc 3 /101  ","ESSFxc 2 /110",10.3293269230769,49.3462206730769,0.209323566874749,0.714285714285714,75.9469564903846,0.897343271090801,0.863992878708909
"ESSFdc 3 /101  ","ESSFdc 1 /101",8.66954141849909,27.7810153716216,0.312067118589015,0.769230769230769,78.7473826858108,0.906414736089943,0.889906926137607
"ESSFdc 3 /101  ","ESSFdc 2 /101",10.0363172979342,42.4279693313954,0.236549555778707,0.714285714285714,82.3551765261628,0.90309550466145,0.878133740691506
"ESSFdc 3 /101  ","ESSFdc 3 /105",9.67790833175553,30.64564375,0.315800457993496,0.666666666666667,69.376571875,0.88573816289263,0.860501779344289
"ESSFdc 3 /101  ","ESSFmh   /101",10.9122461090168,45.12421775,0.241826820566144,0.533333333333333,78.418983875,0.891937730006226,0.860846882096675
"ESSFdc 3 /101  ","ESSFwk 2 /02",12.8770622930969,43.82964375,0.293798014114521,0.588235294117647,85.960571875,0.880630217462386,0.850198038330618
"ESSFdc 3 /101  ","ESSFmv 2 /01",4.71676086492,30.39486375,0.155182826405004,0.785714285714286,76.275711875,0.948435566204971,0.938161693296946
"ESSFdc 3 /101  ","ESSFmv 2 /04",10.0582466900415,43.108795923913,0.233322375966943,0.705882352941176,88.590919701087,0.908682031125357,0.886464135105733
"ESSFdc 3 /101  ","ESSFwk 1 /03",9.96583631532923,60.9254514423077,0.163574271169188,0.818181818181818,91.9519564903846,0.918589534071511,0.891619094408596
"ESSFdc 3 /101  ","ESSFwc 2 /04",11.0406265264935,40.679991576087,0.271401888219257,0.733333333333333,84.8867892663043,0.895077792970762,0.869937046483675
"ESSFdc 3 /101  ","ESSFwc 2 /03",14.3508175847458,33.7211776483051,0.42557284725989,0.769230769230769,75.6125549258475,0.8448109688631,0.810205889765007
"ESSFdc 3 /101  ","ESSFdc 3 /110",13.7590674874601,52.76689375,0.260751894031285,0.833333333333333,98.140321875,0.889506496425727,0.859802095361121
"ESSFdc 3 /101  ","ESSFmv 3 /01",12.302192925349,42.1593360576923,0.291802340257784,0.5625,82.5534180288462,0.881290875401506,0.850978999790774
"ESSFdc 3 /101  ","ESSFdv 1 /110",12.2693955975287,63.90310625,0.191999987442375,0.666666666666667,81.117821875,0.891487897606857,0.848745993002185
"ESSFdc 3 /112","ESSFdc 2 /111",3.71486291486291,30.1774545454545,0.123100605098002,0.6875,75.3596363636364,0.958928356849019,0.95070487207585
"ESSFdc 3 /112","ESSFwc 4 /112",13.4236391835017,55.2857272727273,0.242804786075838,0.583333333333333,94.7821363636364,0.890352140628943,0.858373743212527
"ESSFdc 3 /112","ESSFmh   /112",4.0956435312912,40.4392727272727,0.101278862231591,0.714285714285714,68.2196363636364,0.953689764682696,0.939963861585836
"ESSFdc 3 /112","ESSFmm 3 /112",6.98582439696799,39.3335584415584,0.17760468855996,0.625,67.7524935064935,0.92008828054699,0.896891995623771
"ESSFdc 3 /112","ESSFmc   /10",14.4323902636483,50.8659393939394,0.283733878418609,0.631578947368421,79.3996363636364,0.862329185489249,0.818231028193246
"ESSFdc 3 /112","ESSFmw 1 /111",14.4198639496808,51.7374545454545,0.278712280616976,0.571428571428571,86.3596363636364,0.871513194325783,0.833025420707392
"ESSFdc 3 /112","ESSFdv 2 /111",6.42270146257528,48.6374545454545,0.132052582163256,0.631578947368421,77.8096363636364,0.937111481728584,0.917456220556547
"ESSFdc 3 /112","ESSFxc 2 /112",9.54545618640293,41.2142857142857,0.231605522720348,0.666666666666667,79.3167792207792,0.904472762999042,0.879654011670935
"ESSFdc 3 /112","ESSFwc 2 /09",4.25506795310717,36.9231688311688,0.115241136874342,0.866666666666667,70.9524935064935,0.952411655390381,0.940029338747373
"ESSFdc 3 /112","ESSFdv 1 /111",3.88888888888889,38.4541212121212,0.101130613996792,0.866666666666667,68.7179696969697,0.955780458821959,0.943407977476081
"ESSFdc 3 /112","ESSFmw 2 /111",11.7461274065894,58.6374545454545,0.200317825827246,0.608695652173913,92.5296363636364,0.90360045013289,0.873055510988633
"ESSFwc 2 /01","ESSFwk 2 /01",12.6229939315536,47.7376682926829,0.264424182893918,0.75,104.864034146341,0.901944281216089,0.879625135211394
"ESSFwc 2 /01","ESSFmm 3 /110",9.25429059747364,50.4792682926829,0.18332854081435,0.75,101.239634146341,0.926831561232166,0.90859024061568
"ESSFwc 2 /01","ESSFwc 2 /04",7.46533723189801,33.1788335100742,0.225003004690664,0.785714285714286,101.889851537646,0.93699034996185,0.926731297384021
"ESSFwc 2 /01","ESSFdc 3 /110",8.875,46.0373780487805,0.192778137594982,0.823529411764706,115.143384146341,0.935763847513834,0.922922189009832
"ESSFxc 2 /110","ESSFdkw  /101.1",12.2189275454836,35.3074358974359,0.346072356570388,0.8,55.2670512820513,0.832435564320299,0.778911172895308
"ESSFxc 2 /110","ESSFxc 2 /103a",12.9808038458858,43.9035278514589,0.295666532534798,0.6,56.9690053050398,0.835521067870878,0.772142698009554
"ESSFxc 2 /110","ESSFdc 1 /101",10.5036238153013,49.8514553014553,0.210698439028211,0.5,71.2211954261954,0.890754446641025,0.852521096389264
"ESSFxc 2 /110","ESSFdcw  /103",13.8495815899582,23.9112307692308,0.579208227448499,0.454545454545455,68.3763846153846,0.827595707937582,0.797450806036884
"ESSFxc 2 /110","ESSFdc 2 /105",1.54871794871795,33.3619692307692,0.0464216586858305,0.833333333333333,75.9809846153846,0.983286369137473,0.979617032385701
"ESSFxc 2 /110","ESSFdc 2 /101",0.946033411033411,38.4601610017889,0.0245977496295298,0.916666666666667,74.8289892665474,0.989942135156424,0.987357394235761
"ESSFxc 2 /110","ESSFxc 1 /110",2.40559015912862,31.0869230769231,0.0773827037554056,0.727272727272727,66.6903846153846,0.970746957954172,0.963928980571906
"ESSFxc 2 /110","ESSFdc 3 /105",8.74451024936602,29.9930769230769,0.291550955968706,0.7,61.8503846153846,0.886208713384492,0.858618336753384
"ESSFxc 2 /110","ESSFdc 1 /104",14.0648676738184,47.5242769230769,0.295951218712572,0.333333333333333,74.0359846153846,0.856184687074662,0.810026600620157
"ESSFxc 2 /110","ESSFmv 2 /01",11.5012493683018,37.3992892307692,0.307525880968868,0.583333333333333,68.7495246153846,0.868480747507719,0.832707943325501
"ESSFxc 2 /110","ESSFxc 3 /110",3.57043492884399,39.9495475113122,0.0893736012362336,0.75,70.2486199095023,0.960426727661179,0.949174305012061
"ESSFxc 2 /110","ESSFxc 1 /101",12.3235508935509,28.5207692307692,0.432090410810372,0.5,63.7603846153846,0.842047816048822,0.806720882129413
"ESSFxc 2 /110","ESSFxv 2 /06",9.71400353394936,44.6636263736264,0.217492494959734,0.545454545454545,61.588956043956,0.88424792071153,0.842276860042627
"ESSFxc 2 /110","MS  dc 3 /110",13.4919769550878,43.8207692307692,0.307890007225485,0.461538461538462,70.9103846153846,0.85464484870251,0.809732001479504
"ESSFmcw  /101","ESSFmcw  /110",11.7577319468127,45.3193181818182,0.259441942609142,0.571428571428571,63.3378409090909,0.863278212194393,0.814364812913521
"ESSFmcw  /101","ESSFmcw  /103",12.4289568059108,38.7525,0.320726580373157,0.636363636363636,59.82625,0.843073680680398,0.792249107943239
"ESSFmcw  /101","ESSFmc   /01",14.5007520215673,31.9990217391304,0.453162354142685,0.583333333333333,70.9970108695652,0.833318025460264,0.795755457251462
"ESSFmcw  /101","ESSFwvw  /104",6.33568616992619,34.8975,0.181551290778027,0.714285714285714,67.94875,0.92580946550044,0.906757870160582
"ESSFmcw  /101","ESSFmkw  /101",13.2960931604103,33.4975,0.396927924782754,0.538461538461538,58.24875,0.822712848289472,0.771735991580758
"ESSFmcw  /102","ESSFmkw  /102",8.2762323943662,30.6701923076923,0.269846120015702,0.846153846153846,63.9024038461538,0.895551570981338,0.870486368333007
"ESSFmcw  /102","ESSFwh 2 /102",12.5881574239714,53.9723076923077,0.233233633361308,0.545454545454545,42.0861538461538,0.817753918400307,0.700895513760002
"ESSFmcw  /102","ESSFmk   /02",6.22659630474886,32.0564423076923,0.194238532304463,0.6,56.5005288461538,0.914149957020508,0.889795787191597
"ESSFmcw  /110","ESSFmcw  /111",13.173889252827,55.0781818181818,0.239185260259956,0.5625,77.8390909090909,0.874984659769922,0.830754841828601
"ESSFmcw  /110","ESSFwvw  /101",13.7446270088425,48.8218181818182,0.281526324104849,0.5,70.5890909090909,0.855319715696394,0.805286810867932
"ESSFmcw  /110","ESSFmkw  /101",13.8887739961676,28.8218181818182,0.481884033427464,0.5,61.0890909090909,0.816042728527582,0.772647230635073
"ESSFmcw  /103","ESSFmkw  /103",6.14285714285714,20.3121428571429,0.302422899743292,0.875,57.9989285714286,0.909869310500225,0.894086713424509
"ESSFmcw  /103","ESSFwvw  /104",13.9716089931574,32.495,0.429961809298581,0.538461538461538,67.2775,0.832725423607813,0.792328653812086
"ESSFmcw  /103","ESSFwvw  /103",6.47758139534884,27.873,0.232396275799119,0.636363636363636,72.3835,0.924958510248507,0.910510248946945
"ESSFmcw  /103","ESSFwcw  /104.2",5.03295764963293,18.8842857142857,0.266515648289814,0.75,56.5971428571429,0.923788429944448,0.911073997810514
"ESSFwm 4 /102b","ESSFwh 3 /103",13.7066666512761,47.7904242424242,0.286807804461977,0.647058823529412,71.9861212121212,0.857045514754946,0.809592926796448
"ESSFwm 4 /111","ESSFwm 1 /111",10.2049812388066,55.7684848484848,0.182988317981601,0.708333333333333,89.1975757575758,0.912838889955064,0.885591271375558
"ESSFwm 4 /111","ESSFwm 1 /112",10.7566134929446,53.1122727272727,0.202525950041319,0.6,83.4834090909091,0.902247746948502,0.871152680393883
"ESSFdkw  /101.1","ESSFxc 2 /103a",7.93561874033743,20.596091954023,0.385297305821524,0.625,43.8152873563218,0.85335187741153,0.818884703966401
"ESSFdkw  /101.1","ESSFdcw  /103",5.85776148232937,32.2186666666667,0.181812659814064,0.6,55.2226666666667,0.917880313431148,0.893924690060916
"ESSFdkw  /101.1","ESSFdc 2 /104b",13.5533245759524,38.2313333333333,0.354508289255387,0.3,43.6156666666667,0.783946492832623,0.689255590668053
"ESSFdkw  /101.1","ESSFxc 1 /110",12.6177593360996,22.8466666666667,0.552280099333218,0.777777777777778,53.5366666666667,0.805761093963984,0.764315559378004
"ESSFdkw  /101.1","ESSFdc 1 /104",14.2453681113741,46.7645333333333,0.304619058418361,0.4,60.8822666666667,0.830944674492858,0.766017776746583
"ESSFdkw  /101.1","ESSFwm 1 /104",11.9406620302206,50.9215641025641,0.234491265943251,0.454545454545455,55.3194743589744,0.852183410144455,0.784150840755711
"ESSFdkw  /101.1","ESSFwmw  /103",10.5268429058697,43.9293333333333,0.23963129205701,0.6,48.4646666666667,0.850533259259356,0.782793452841182
"ESSFdkw  /101.1","ESSFwmw  /102",9.13308041021621,46.0533333333333,0.19831529553162,0.454545454545455,37.5266666666667,0.849172953701153,0.756624256256452
"ESSFdkw  /101.1","ESSFwm 1 /103",14.6682523823196,56.3947619047619,0.260099553343109,0.5,50.4688095238095,0.813538035927148,0.709360047904448
"ESSFdkw  /101.1","ESSFxc 1 /101",5.74233362251783,22.9866666666667,0.249811497499326,0.666666666666667,50.6066666666667,0.907530859540776,0.886530095721555
"ESSFdkw  /101.1","ESSFdkw  /102",12.3135346652592,29.1133333333333,0.422951728827314,0.428571428571429,37.5566666666667,0.763716233876311,0.67213451676775
"ESSFdkw  /101.1","ESSFdkw  /103",6.2962962962963,22.4966666666667,0.279876854184159,0.777777777777778,45.365,0.888784215209086,0.861208061362365
"ESSFdkw  /101.1","ESSFdkw  /110",0.953861003861004,9.21166666666667,0.103549231466727,0.833333333333333,45.1066666666667,0.980812451519014,0.978853214516827
"ESSFmw 2 /101.1","ESSFwc 4 /103b",12.2985289310232,37.9924736842105,0.323709612415535,0.733333333333333,75.8888684210526,0.870385042026206,0.83794027784434
"ESSFmw 2 /101.1","ESSFwc 4 /103a",14.2004964492634,37.1676315789474,0.38206621853481,0.6,74.0548684210526,0.84671094402645,0.808243580036847
"ESSFmw 2 /101.1","ESSFmw 1 /101.1",13.0094808330703,49.1580861244019,0.264645796017116,0.5625,81.9364593301435,0.877863028940609,0.841224761974988
"ESSFxc 2 /103a","ESSFdc 2 /104b",1.41666666666667,23.7352413793103,0.0596862127512027,0.8,45.3176206896552,0.975226708281777,0.968739164918469
"ESSFxc 2 /103a","ESSFxc 1 /104",6.84339883577801,15.963557168784,0.428688841930541,0.555555555555556,48.6333575317604,0.879124218270217,0.85928590615384
"ESSFxc 2 /103a","ESSFdc 2 /104a",1.49427410201018,18.1643575083426,0.0822640768507162,0.777777777777778,45.5821787541713,0.972664562978132,0.967218019347672
"ESSFxc 2 /103a","ESSFxc 1 /110",11.4225285543608,19.4427586206897,0.587495261202582,0.666666666666667,55.2386206896552,0.824160582599125,0.793214812177597
"ESSFxc 2 /103a","ESSFdc 1 /102",6.15790802795918,21.0172413793103,0.292993162938172,0.625,46.0086206896552,0.891043726167897,0.866157517098882
"ESSFxc 2 /103a","ESSFxc 1 /101",7.01778694158076,37.5827586206897,0.18672889375708,0.8,52.3086206896552,0.901296948782268,0.86583880727391
"ESSFxc 2 /103a","ESSFdc 2 /106",11.6666666666667,43.7077586206897,0.266924386764232,0.75,65.8711206896552,0.867008644438112,0.822886470663936
"ESSFxc 2 /103a","ESSFxv 1 /01",9.34216700473293,29.1922413793103,0.320022258083755,0.5,46.3461206896552,0.846704571520657,0.798426127889099
"ESSFxc 2 /103a","ESSFdk 2 /104",14.6693354287939,36.4827586206897,0.40208953443764,0.6,50.2586206896552,0.785849117827826,0.708123000044581
"ESSFxc 2 /103a","ESSFdkw  /103",14.1168582375479,27.9005747126437,0.505970159501789,0.6,47.0669540229885,0.768641486923487,0.700068582499456
"ESSFdc 1 /101","ESSFdc 2 /110",13.5491598345209,50.2637837837838,0.269561079858301,0.5,76.8540540540541,0.86714679450341,0.823702731088313
"ESSFdc 1 /101","ESSFdc 2 /101",1.75851596961058,29.5718667504714,0.0594658424660509,0.923076923076923,77.6294154619736,0.980971602750662,0.977347298583332
"ESSFdc 1 /101","ESSFdc 3 /105",13.6423318270301,40.7416216216216,0.334849995754468,0.416666666666667,64.6508108108108,0.83954279432891,0.788984366074665
"ESSFdc 1 /101","ESSFmh   /110",12.53547177312,36.4787644787645,0.343637509445181,0.733333333333333,82.6679536679537,0.875772443495769,0.848363589312126
"ESSFdc 1 /101","ESSFwc 4 /101",5.25777777777778,55.232454954955,0.0951936281316081,0.888888888888889,85.2628941441441,0.953421166799984,0.938334514321212
"ESSFdc 1 /101","ESSFmh   /101",4.21829125210534,25.3864456216216,0.166163129528957,0.769230769230769,73.6932228108108,0.951169524087358,0.94275876272999
"ESSFdc 1 /101","ESSFwm 3 /101",14.9743235150509,51.7533783783784,0.289340019613229,0.666666666666667,76.8983108108108,0.854299941473599,0.80527109949279
"ESSFdc 1 /101","ESSFwm 2 /101",14.0511928423865,63.7844653349001,0.220291771179876,0.611111111111111,82.9138542890717,0.877609339235577,0.830532629765367
"ESSFdc 1 /101","ESSFwc 4 /103b",6.28360170088215,52.0646216216216,0.120688511798819,0.5625,72.0323108108108,0.935923867374646,0.91276690098995
"ESSFdc 1 /101","ESSFdc 1 /110",5.68244373907615,52.5589238329238,0.108115679026072,0.6,94.7101744471745,0.953033632384864,0.940001760399612
"ESSFdc 1 /101","ESSFwc 4 /103a",7.43925543190249,48.3966216216216,0.153714354073404,0.75,70.1983108108108,0.921191507660921,0.89402515037788
"ESSFdc 1 /101","ESSFmw 1 /101.1",11.6235727706316,33.3416216216216,0.348620499102955,0.714285714285714,78.0799017199017,0.877324692762981,0.851132333486674
"ESSFdc 1 /101","ESSFdv 1 /110",10.9455098435476,56.8341216216216,0.192586944800842,0.529411764705882,76.3920608108108,0.89556720184086,0.856719275178939
"ESSFdcw  /103","ESSFxc 1 /110",11.8718596751698,27.372,0.433722770538135,0.454545454545455,66.646,0.852215061554924,0.82186688360637
"ESSFdcw  /103","ESSFwmw  /101",12.5608300143935,42.132,0.298130400037822,0.545454545454545,57.916,0.840965916102485,0.7831198630017
"ESSFdcw  /103","ESSFwmw  /103",7.06532669219587,26.08,0.270909765805056,0.6,61.574,0.90530829747506,0.885254706658722
"ESSFdcw  /103","ESSFdkw  /103",13.6321479187947,48.7153333333333,0.279832795672711,0.5,58.4743333333333,0.83542413658013,0.766869545291187
"ESSFdcw  /103","ESSFdkw  /110",14.1790304317056,39.693,0.357217404371189,0.3,58.216,0.818363100954932,0.756441005364409
"ESSFdc 2 /104b","ESSFxc 1 /104",2.01179124281291,24.3695789473684,0.0825533853973362,0.8,48.4337368421053,0.96681227068549,0.95846301825995
"ESSFdc 2 /104b","ESSFdc 2 /104a",1.25120086744375,7.57088387096774,0.165264834168407,0.888888888888889,45.3825580645161,0.974552536864551,0.972429917554118
"ESSFdc 2 /104b","ESSFdc 1 /102",8.88934082492133,20.718,0.429063655995817,0.555555555555556,45.809,0.841736561299649,0.805947721519323
"ESSFdc 2 /104b","ESSFxc 1 /101",14.9712947002018,54.218,0.276131445280199,0.416666666666667,52.109,0.811011453202532,0.712692726780367
"ESSFdc 2 /104b","ESSFxv 1 /01",12.0504726965159,24.043,0.50120503666414,0.363636363636364,46.1465,0.792833298437011,0.738864860899181
"ESSFdc 2 /105","ESSFdc 2 /101",12.4866766618487,45.3397302325581,0.275402535431984,0.615384615384615,82.3892046511628,0.88114613341343,0.848442806133189
"ESSFdc 2 /105","ESSFxc 1 /110",3.55110885144485,38.5012,0.092233718726815,0.615384615384615,74.2506,0.962020713622447,0.952174004635049
"ESSFdc 2 /105","ESSFdc 3 /105",14.2828828828829,33.0612,0.432013444245305,0.727272727272727,69.4106,0.833806336391825,0.794226200567595
"ESSFdc 2 /110","ESSFxc 1 /111",7.88261756645633,57.4258108108108,0.137266108308433,0.684210526315789,82.2307432432432,0.928949357061258,0.904140261226399
"ESSFdc 2 /110","ESSFdc 2 /101",7.78707070573636,43.0171715901948,0.181022378224219,0.75,80.461847894406,0.923634033670508,0.903220334736089
"ESSFdc 2 /110","ESSFdc 1 /111",5.95535398597046,53.5863783783784,0.111135593898867,0.764705882352941,91.1672432432432,0.949513969530574,0.934676603414661
"ESSFdc 2 /110","ESSFwc 4 /111",9.93033361531599,64.8429238329238,0.153144445504999,0.714285714285714,88.8082432432432,0.918086630646886,0.888182298707147
"ESSFdc 2 /110","ESSFdc 1 /110",14.8438688356856,65.0751891891892,0.228103352762156,0.727272727272727,97.5426068796069,0.885886793935897,0.847821692380983
"ESSFdc 2 /110","ESSFmw 1 /110",7.16605596820484,55.9634054054054,0.128048961929552,0.636363636363636,96.1342432432432,0.942263212727511,0.92545782099649
"ESSFdc 2 /110","ESSFdv 2 /110",14.6760328025323,60.9264864864865,0.24088099690087,0.7,72.7232432432432,0.857771755757434,0.79819336778691
"ESSFdc 2 /110","ESSFxc 1 /101",13.5995561918761,51.1008108108108,0.266131906247541,0.25,69.3932432432432,0.85676181202807,0.8040218967111
"ESSFdc 2 /110","ESSFxc 2 /111",2.54759738100828,38.3022972972973,0.0665129133439221,0.8,76.8057432432432,0.973450605466896,0.966830639566366
"ESSFdc 2 /110","ESSFxv 1 /07",12.7080808979155,77.5550579150579,0.163858828032003,0.428571428571429,73.9089575289575,0.887226221225387,0.828057635734661
"ESSFdc 2 /110","ESSFdv 1 /110",13.2507807758622,63.4489864864865,0.208841488408713,0.6,79.2244932432432,0.880568708237131,0.83274388723222
"ESSFdc 2 /111","ESSFmh   /112",8.49329909960085,44.76,0.189751990607705,0.6875,68.16,0.906192852887112,0.875391738562194
"ESSFdc 2 /111","ESSFmm 3 /112",5.25714285714286,33.2142857142857,0.158279569892473,0.764705882352941,67.6928571428571,0.937637688527368,0.922338292708663
"ESSFdc 2 /111","ESSFxc 2 /112",10.0269619890611,37.9142857142857,0.264463956003873,0.6875,79.2571428571429,0.897907296111378,0.873488222921003
"ESSFdc 2 /111","ESSFwc 2 /09",9.87619047619048,39.2142857142857,0.251851851851852,0.777777777777778,70.8928571428571,0.890870823467509,0.860688497061293
"ESSFdc 2 /111","ESSFxc 1 /112",13.1970504330583,40.7,0.324251853392097,0.625,74.35,0.860643606831485,0.822501002917843
"ESSFdc 2 /111","ESSFdv 1 /111",5.51532769770318,36.1566666666667,0.152539716908911,0.6875,68.6583333333333,0.9364129622493,0.919669944929678
"ESSFxc 1 /111","ESSFxc 2 /111",13.4057876132233,51.7,0.259299566986912,0.5625,79.35,0.872568558809664,0.831054976518924
"ESSFxc 1 /104","ESSFdc 2 /104a",1.946519524618,22.7986950764007,0.0853785498729211,0.7,48.6982949066214,0.967610717402015,0.960029000433169
"ESSFxc 1 /104","ESSFxc 1 /101",13.6514131551319,44.5463157894737,0.306454370315351,0.454545454545455,55.4247368421053,0.824301376486861,0.753694578757816
"ESSFxc 1 /104","ESSFxv 1 /01",6.82849758771417,25.8265789473684,0.264398068425162,0.6,49.4622368421053,0.890526012507799,0.861945232895304
"ESSFdc 2 /101","ESSFxc 1 /110",5.37031454124082,44.9209302325581,0.119550385832137,0.692307692307692,73.0986046511628,0.943801100677201,0.926533282449525
"ESSFdc 2 /101","ESSFdc 1 /104",14.8231038334762,58.5321302325581,0.253247298100744,0.428571428571429,80.4442046511628,0.864888639277823,0.81573434782835
"ESSFdc 2 /101","ESSFwc 4 /103a",13.1087779435401,54.6075581395349,0.240054278018515,0.6,73.8061046511628,0.870351171803133,0.822388974387722
"ESSFdc 2 /101","ESSFmw 1 /101.1",9.45454545454545,32.371754756871,0.292061568041463,0.923076923076923,81.6876955602537,0.903400425971288,0.884259858358084
"ESSFdc 2 /101","ESSFdv 1 /110",10.923123676474,47.3538953488372,0.230670013438339,0.666666666666667,79.9998546511628,0.894642548463527,0.86346070597123
"ESSFdc 2 /104a","ESSFdc 1 /102",4.21532089348694,13.1471161290323,0.320627037299717,0.625,46.0735580645161,0.919932539454665,0.90850889163836
"ESSFdc 2 /104a","ESSFdc 1 /103",9.90847418952971,48.0046161290323,0.206406695616451,0.615384615384615,56.0023080645161,0.876151218905304,0.82307025313823
"ESSFdc 2 /104a","ESSFmh   /104",9.94082548426709,55.2971161290323,0.179771137812518,0.533333333333333,65.1235580645161,0.892846839125229,0.84735438634328
"ESSFdc 2 /104a","ESSFmw 1 /103",14.215448584405,57.0431161290323,0.249205330091882,0.555555555555556,69.0215580645161,0.854264973802964,0.794043354235535
"ESSFdc 2 /104a","ESSFxc 1 /101",13.9869408327971,54.7471161290323,0.255482696108259,0.333333333333333,52.3735580645161,0.824608819582065,0.732938884626334
"ESSFdc 2 /104a","ESSFxv 1 /01",7.47175574211438,23.0278838709677,0.324465581986643,0.636363636363636,46.4110580645161,0.871009827499104,0.839009148816908
"ESSFxc 1 /110","ESSFdc 1 /104",13.5117277039958,28.4104,0.475590899951982,0.4,72.3056,0.843814556055478,0.813130273395203
"ESSFxc 1 /110","ESSFxc 3 /110",14.3803486538943,44.0364705882353,0.326555431482197,0.583333333333333,68.5182352941176,0.841165128699385,0.790123773734598
"ESSFxc 1 /110","ESSFxc 1 /101",9,45.61,0.197325147993861,0.916666666666667,62.03,0.89391171096835,0.854908915041109
"ESSFxc 1 /110","ESSFxv 2 /06",10.5514289155148,33.9342857142857,0.310937115469409,0.363636363636364,59.8585714285714,0.862657587845209,0.823727351593987
"ESSFdc 3 /105","ESSFwk 2 /02",14.5907088087785,41.168,0.3544186943446,0.5,71.864,0.842173883601825,0.796967761204797
"ESSFdc 3 /105","ESSFmv 2 /01",1.44623200242351,15.09852,0.0957863421331037,0.8,62.17914,0.979259068006386,0.976740881227635
"ESSFdc 3 /105","ESSFmv 2 /02",9.47399533904751,23.2489818181818,0.407501516115359,0.4,60.4555090909091,0.868562772765712,0.843289793080708
"ESSFdc 3 /105","ESSFxc 3 /110",7.95945945945946,22.7964705882353,0.349153147573956,0.636363636363636,63.6782352941176,0.893981970688074,0.875005024515893
"ESSFdc 3 /105","ESSFdv 1 /101",12.0858863758502,25.6219230769231,0.471700985892646,0.545454545454545,63.0909615384615,0.840769694812585,0.808437118707053
"ESSFdc 3 /105","ESSFdc 3 /104",8.58333333333333,23.22,0.369652598334769,0.727272727272727,55.89,0.87283950617284,0.846424524363333
"ESSFdc 3 /105","ESSFwc 2 /03",10.0311912828206,23.0751525423729,0.434718308552903,0.555555555555556,61.5159830508475,0.862687165746419,0.836933577497591
"ESSFdc 3 /105","ESSFmv 4 /01",11.1714530082435,28.740625,0.388699028230717,0.538461538461538,66.6503125,0.862115936426762,0.83238708733371
"ESSFdc 3 /105","ESSFmv 3 /01",7.73483552925707,26.3536923076923,0.293501018337357,0.615384615384615,68.4568461538462,0.90524947101372,0.887011512159438
"ESSFdc 3 /105","ESSFmv 1 /01",9.94618659298159,35.2352941176471,0.282279085276606,0.538461538461538,70.7447058823529,0.887438640304171,0.859407337002405
"ESSFdc 3 /105","MS  dc 3 /110",12.911408045977,35.52,0.363496848141245,0.615384615384615,64.34,0.842735590182984,0.799325333447668
"ESSFdc 1 /104","ESSFdc 1 /102",10.5666833873324,41.9504,0.251885164082641,0.636363636363636,63.0756,0.874282179499393,0.832475895792788
"ESSFdc 1 /104","ESSFwm 1 /104",14.2751569834192,45.4717384615385,0.31393470903897,0.692307692307692,74.0884076923077,0.852566345579216,0.807322664529321
"ESSFdc 1 /111","ESSFwc 4 /111",2.09090909090909,39.5998181818182,0.0528009770476448,0.85,100.289,0.98258865779748,0.979151162232058
"ESSFdc 1 /111","ESSFwmw  /110",11.1017494879431,58.3279333333333,0.190333324935389,0.65,97.2573666666667,0.912184524595456,0.88585183962473
"ESSFdc 1 /111","ESSFwm 3 /111",5.89387805567331,40.5807,0.145238452162563,0.736842105263158,102.60865,0.952042912833519,0.94255963746065
"ESSFdc 1 /111","ESSFdc 1 /110",9.71180489412515,59.198,0.164056300789303,0.761904761904762,109.023363636364,0.929940561974536,0.910919966416392
"ESSFdc 1 /111","ESSFwm 3 /110",12.6074367120379,67.2375,0.187506030296158,0.619047619047619,99.62675,0.905381894983036,0.873453297311837
"ESSFdc 1 /111","ESSFmw 1 /110",14.3741342276699,58.926,0.243935346496791,0.545454545454545,107.615,0.895139014081983,0.8664300122876
"ESSFdc 1 /111","ESSFdv 2 /110",13.310758516837,78.688,0.169158683876029,0.476190476190476,84.204,0.892262452513703,0.84192249160566
"ESSFdc 1 /111","ESSFwc 2 /07",6.62024599868337,57.7516363636364,0.11463304618762,0.736842105263158,98.1558181818182,0.947885060854192,0.932553707754538
"ESSFdc 1 /111","ESSFxc 2 /111",11.3377284192379,72.853,0.155624729513376,0.666666666666667,88.2865,0.90908944200494,0.871580270831464
"ESSFmh   /110","ESSFwc 4 /101",5.9656340467104,38.3113095238095,0.155714699415401,0.666666666666667,93.9092261904762,0.947237073117134,0.936474462747565
"ESSFmh   /110","ESSFmh   /101",12.9504761904762,45.8219668571429,0.28262593421298,0.705882352941176,82.3395548571429,0.876955724869352,0.842718651892824
"ESSFmh   /110","ESSFwk 2 /01",13.7872501033445,57.9758857142857,0.237810081441278,0.631578947368421,91.7815428571429,0.885838297465619,0.849781887794104
"ESSFmh   /110","ESSFwh 3 /110",7.00861809962398,44.7659017857143,0.1565615305411,0.705882352941176,98.0366116071429,0.94179834277654,0.92851019649976
"ESSFmh   /110","ESSFwm 2 /110",14.995205585755,58.5997142857143,0.255892127948662,0.619047619047619,97.4741428571429,0.881717027263043,0.846162221629055
